,Unnamed: 0,FacultyID,DepartmentCode,EntryTypeID,TCAS,HomeRegion,SchoolRegionNameEng,EntryGPA,GPAX,GPA_Eng,GPA_Math,GPA_Sci,GPA_Sco,Q1,Q3,Q4,Q5,Q6,Q8,Q9,Q12,Q13,Q19,Q20,Q21,Q23,Q24,Q25,Q26,Q27,Q28,Q30,Q31,Q32,Q33,Status
136,206,12,1201,11,2,1,1,2.99,2.98,2.8,2.61,2.71,3.28,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,MFU student
137,207,12,1201,11,1,0,0,2.94,2.97,3.06,1.73,3.2,3.05,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,MFU student
138,208,12,1201,11,1,1,1,3.59,3.61,3.2,3.61,3.38,3.67,1,0,1,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,MFU student
139,210,12,1201,11,2,0,0,3.97,3.99,4,4,4,3.94,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,MFU student
140,211,12,1201,11,2,1,1,3.43,3.38,3.68,3.12,2.92,3.72,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,MFU student
141,213,12,1201,11,2,0,0,3.19,3.17,2.86,2.46,3,3.61,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,MFU student
142,215,12,1202,11,2,0,0,3.5,3.47,3.16,3.46,3.2,3.38,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,MFU student
143,216,12,1202,11,1,0,0,3.36,3.36,3.3,3.5,2.75,4,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,MFU student
144,218,12,1202,11,2,0,0,2.81,2.83,3.43,2.52,2.25,3.25,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,MFU student
145,222,12,1202,29,1,1,1,3.09,3.02,3.34,1.84,2.8,3.39,1,0,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,MFU student
146,226,12,1202,52,1,0,0,3.51,3.65,3.6,3.44,3.59,3.86,1,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,MFU student
147,228,12,1202,52,1,0,0,3.253043206,3.02,2.97,2.68,2.64,3.44,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,MFU student
148,230,12,1202,20,5,0,0,3.253043206,3,2.93,2.68,2.58,3.47,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,MFU student
149,231,12,1202,20,5,0,0,2.63,2.63,2.45,2.06,2.4,3.29,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,MFU student
150,233,12,1202,20,5,1,1,3.71,3.71,3.76,3.55,3.57,3.97,1,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,MFU student
151,234,12,1202,20,5,1,1,2.6,2.6,2.41,1.84,2.75,2.92,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,MFU student
152,242,12,1202,29,5,1,1,2.62,2.62,3,1.96,2.16,2.43,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,MFU student
153,243,12,1202,29,5,0,0,2.29,2.29,1.88,1.16,2.58,2.81,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,MFU student
154,244,12,1203,52,1,0,0,3.253043206,3.46,3.53,3.88,2.87,3.73,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,MFU student
155,247,12,1203,11,1,0,0,3.15,3.16,3.16,2.61,2.87,3.73,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,MFU student
156,248,12,1203,11,1,0,0,3.43,3.42,3.39,2.46,3.9,3.5,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,MFU student
157,249,12,1203,11,1,0,0,3.41,3.38,2.93,3.91,3.08,3.55,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,MFU student
158,251,12,1203,11,1,0,0,2.45,2.47,2.28,1.85,1.88,3.11,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,MFU student
159,252,12,1203,11,1,0,0,3.14,3.15,3.33,3.02,3,3.08,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,MFU student
160,253,12,1203,29,1,1,1,3.13,3.13,3.26,3.2,2.77,3.19,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,MFU student
161,254,12,1203,11,2,1,1,3.29,3.2,2.85,2.8,3.03,4,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,MFU student
162,256,12,1203,29,1,0,0,3.98,3.98,4,3.94,4,4,1,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,MFU student
163,257,12,1203,11,1,0,1,3.24,3.2,3.85,2.4,2.92,3.82,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,1,MFU student
164,258,12,1203,11,1,0,0,3.05,3.12,3.32,3.3,2.54,3.45,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
165,259,12,1203,10,2,1,1,3.54,3.54,3.53,3.3,3.44,3.95,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,MFU student
166,261,12,1203,11,2,1,1,2.66,2.53,1.74,2.32,2.62,2.81,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,MFU student
167,262,12,1203,11,2,0,0,3.02,2.88,3.34,2.48,2.64,2.94,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,MFU student
168,263,12,1203,11,1,1,0,3.24,3.27,3.26,3.37,2.88,3.32,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,MFU student
169,264,12,1203,11,2,1,1,3.26,3.32,3.42,2.12,3.53,3.83,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,MFU student
170,265,12,1203,11,1,0,0,3.46,3.48,3.35,3.66,3.19,3.68,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,MFU student
171,270,12,1203,52,1,0,1,3.253043206,3.56,4,3.2,3.6,3.7,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,MFU student
172,273,12,1203,11,1,0,0,3.253043206,2.96,3.03,2.64,2.61,3.16,1,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0,MFU student
173,274,12,1203,11,2,1,1,3.42,3.35,3.47,2.82,3.43,3.55,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,MFU student
174,276,12,1203,11,1,1,1,3.03,3.06,2.55,2.53,2.2,3.81,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,MFU student
175,278,12,1203,11,1,0,0,3.08,3,2.84,3.4,2.41,3.5,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,MFU student
176,279,12,1203,11,2,0,0,3.36,3.37,3.88,2.55,3.06,3.5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,MFU student
177,280,12,1203,11,2,0,1,3.253043206,3.52,3.95,3.28,3.28,3.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,MFU student
178,281,12,1203,11,1,1,1,3.22,3.16,3.53,2.7,2.89,3.88,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,MFU student
179,282,12,1203,11,2,0,0,3.23,3.27,3.24,2.47,3.2,3.55,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,0,MFU student
180,283,12,1203,11,2,0,0,3.1,3.07,2.84,2.4,2.6,2.66,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,MFU student
181,285,12,1203,11,2,0,0,3.253043206,3.36,3.36,2.12,3.2,3.76,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,MFU student
182,287,12,1203,11,1,0,0,3.12,3.1,3.02,2.85,2.75,2.93,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,MFU student
183,288,12,1203,11,2,0,0,2.92,3.14,3.19,2.82,3.04,3.16,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,MFU student
184,291,12,1203,11,1,0,0,3.04,3.01,3.34,2.74,2.54,3.02,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,MFU student
185,292,12,1203,11,2,0,0,3.22,3.25,3,2.12,3.86,3.57,1,1,1,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,MFU student
186,293,12,1203,11,1,0,0,2.92,2.95,3.01,3.3,2.5,2.94,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,MFU student
187,294,12,1203,11,1,0,0,3.253043206,3.86,3.72,3.86,3.9,3.82,1,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,MFU student
188,296,12,1203,52,1,0,0,3.11,3.06,3.25,2.66,2.76,3.47,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,MFU student
189,297,12,1203,11,2,0,0,3.33,3.3,3.62,3.02,2.8,3.65,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,MFU student
190,298,12,1203,29,1,1,1,3.22,3.22,2.81,2.8,3.3,3.52,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,MFU student
191,300,12,1203,20,5,0,1,3.253043206,3.01,2.55,2.77,2.9,3.25,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,MFU student
192,301,12,1203,20,5,0,0,3.41,3.41,3.51,3.33,3.08,3.77,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,MFU student
193,302,12,1203,20,5,1,1,3.58,3.58,3.64,3.4,3.35,3.77,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,MFU student
194,303,12,1203,20,5,1,1,3.05,3.05,2.9,3.16,2.5,3.56,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,MFU student
195,304,12,1203,20,5,1,1,3.7,3.7,3.55,3.79,3.56,3.95,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,MFU student
196,306,12,1203,20,5,0,1,3.253043206,2.99,3.05,2.52,2.67,3.65,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,MFU student
197,307,12,1203,20,5,0,0,3.253043206,3.08,3.53,1.8,3,3.4,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,MFU student
198,308,12,1203,20,5,0,0,3.31,3.31,3.81,3.27,2.63,3.7,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,MFU student
199,309,12,1203,20,5,0,0,3.59,3.59,3.07,3.54,3.6,3.81,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,MFU student
200,310,12,1203,20,5,1,1,3.31,3.31,3.52,2.7,3.29,3.87,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,MFU student
201,311,12,1203,20,5,0,0,2.83,2.83,2.79,2.81,2.57,3.06,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,0,MFU student
202,314,12,1203,20,5,0,0,3.253043206,3.26,3.35,2.54,2.75,3.46,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,0,MFU student
203,317,12,1203,20,5,1,1,3.47,3.47,4,3.06,3.33,3.23,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,MFU student
204,318,12,1203,20,5,1,1,3.06,2.81,3.16,2.63,2.57,3.9,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
205,319,12,1203,20,5,0,0,3.35,3.35,3.11,3.09,3.31,3.44,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,0,MFU student
206,326,12,1203,29,5,0,0,2.82,2.82,2.76,1.61,2.66,3.28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,MFU student
207,327,12,1203,29,5,0,0,2.83,2.83,3.33,2.26,2.38,2.88,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,MFU student
208,328,12,1203,29,5,0,1,3.253043206,2.46,2.71,2.62,2.76,3.27,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,MFU student
209,332,12,1203,29,5,0,0,2.69,2.69,3,1,2.5,2.5,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,MFU student
210,334,12,1203,29,5,1,1,3.48,3.48,2.84,3.7,3.5,3.83,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
211,338,12,1203,29,5,0,0,3.51,3.51,3.62,3.54,3.04,3.95,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,MFU student
212,342,12,1203,29,5,0,0,3.253043206,2.98,3.12,2,1.75,3.04,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,MFU student
213,343,12,1203,29,5,1,1,3.75,3.75,3.98,4,3.28,3.55,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,MFU student
214,347,12,1203,29,5,0,0,3.253043206,2.38,1.94,1.83,2.37,2.72,1,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,MFU student
215,351,12,1205,11,2,0,0,2.75,2.74,2.95,1.66,2.43,3.38,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,MFU student
216,352,12,1205,11,1,1,0,2.93,2.98,2.9,2.2,2.75,3.5,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,MFU student
217,356,12,1205,29,1,0,0,3.72,3.72,3.2,3.92,3.72,3.91,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,MFU student
218,357,12,1205,11,1,1,1,2.58,2.59,2.78,2.22,1.78,3.25,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,MFU student
219,358,12,1205,11,2,1,1,2.98,2.88,2.85,1.7,2.91,3,0,1,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,MFU student
220,359,12,1205,11,1,0,0,3.44,3.45,3.43,3.3,3.4,3.56,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,MFU student
221,360,12,1205,11,2,1,1,2.97,2.94,2.54,2.7,2.65,2.97,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,MFU student
222,361,12,1205,11,1,1,1,2.86,2.88,2.79,1.93,2.65,3.61,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
223,362,12,1205,11,1,0,1,3.253043206,3.67,3.78,3,3.5,3.56,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,MFU student
224,363,12,1205,11,1,0,0,3.32,3.1,2.72,2.32,3.3,3.1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,0,MFU student
225,364,12,1205,11,1,1,1,3.03,3.02,3.87,2.3,2.67,3.55,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,MFU student
226,365,12,1205,11,2,1,1,3.15,3.17,2.83,2.1,3,3.25,1,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,1,MFU student
227,367,12,1205,11,2,0,0,2.73,2.74,2.59,1.24,2.32,3.14,1,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,MFU student
228,368,12,1205,11,1,1,1,2.94,2.85,2.75,2.2,2.66,3.19,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,MFU student
229,369,12,1205,52,1,0,0,3.38,3.37,3.98,2.57,2.62,3,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,MFU student
230,370,12,1205,11,1,0,0,3.71,3.74,3.86,3,3.71,3.96,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,MFU student
231,372,12,1205,11,1,0,0,2.9,2.86,2.63,2.5,2.62,3.09,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,MFU student
232,373,12,1205,29,1,0,0,3.82,3.82,3.85,3.75,3.87,3.72,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,MFU student
233,374,12,1205,11,2,0,0,3.1,3.11,2.59,2.58,3.11,3.58,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,MFU student
234,375,12,1205,11,1,0,0,3.31,3.33,3.51,2.95,3.02,3.55,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,MFU student
235,376,12,1205,11,2,0,0,3.01,2.99,2.82,1.6,1.96,3.3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,MFU student
236,377,12,1205,11,2,1,1,2.89,2.88,3,1.5,1.87,3.64,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,MFU student
237,378,12,1205,11,1,1,1,3.45,3.42,3.16,2.9,3,3.58,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,MFU student
238,379,12,1205,11,1,0,0,3.44,3.46,3.92,2.9,2.6,3.59,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,1,MFU student
239,380,12,1205,11,1,1,1,3.77,3.76,3.73,3.2,3.8,3.85,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,0,0,MFU student
240,382,12,1205,11,1,0,0,3,2.95,3.01,1.9,1.75,3.38,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,MFU student
241,383,12,1205,11,2,0,0,3.66,3.67,3.74,3.3,3.33,3.52,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,MFU student
242,384,12,1205,11,1,1,1,3.86,3.84,3.59,3.9,3.81,3.88,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,MFU student
243,385,12,1205,11,2,1,1,2.6,2.55,2.76,1.73,1.9,2.6,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,MFU student
244,386,12,1205,11,1,0,0,3.04,3.03,3.8,1.56,2.59,3.71,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,MFU student
245,387,12,1205,11,2,1,1,3.84,3.87,3.92,3.75,4,3.89,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,MFU student
246,390,12,1205,11,1,0,0,3.34,3.3,3.05,2.64,3.36,3.67,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,MFU student
247,391,12,1205,11,1,1,1,3.08,3.09,3.4,2.57,2.76,3.38,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,MFU student
248,392,12,1205,11,1,1,1,3.08,3.13,3.14,1.7,3.16,3.19,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
249,393,12,1205,11,1,0,0,2.82,2.79,2.31,2.1,2.58,3,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
250,394,12,1205,11,1,0,0,3.32,3.38,3.42,3,3.25,3.54,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,MFU student
251,395,12,1205,11,2,1,1,3.68,3.67,3.76,2.4,3.9,3.61,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,MFU student
252,396,12,1205,11,1,0,0,3.253043206,3.27,3.44,2.76,3,3.47,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MFU student
253,397,12,1205,11,1,1,1,3.38,3.32,3.44,2.8,2.91,3.36,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,MFU student
254,398,12,1205,11,2,0,0,2.69,2.65,3.26,1.64,2.35,3.38,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
255,400,12,1205,11,2,1,1,2.85,2.86,3.1,2.74,2.2,3.14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
256,401,12,1205,11,2,0,0,2.7,2.8,2.72,1.62,2.8,3.36,0,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,MFU student
257,404,12,1205,11,1,0,0,3.44,3.44,3.57,1.82,3.8,3.79,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,MFU student
258,405,12,1205,11,2,0,0,3.253043206,2.62,2.58,1.57,2.7,2.65,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,MFU student
259,406,12,1205,10,2,1,1,3.21,3.21,2.84,2.7,3.54,3.28,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,MFU student
260,408,12,1205,11,1,0,0,2.62,2.65,2.72,2,2.05,3.14,1,0,1,0,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,MFU student
261,409,12,1205,11,1,0,0,3.17,3.11,3.12,1.78,2.6,3.64,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,MFU student
262,411,12,1205,11,1,0,0,3.55,3.56,3.16,3.72,3.32,3.8,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,MFU student
263,412,12,1205,11,1,0,0,2.88,2.86,3.11,1.76,2.5,3.09,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,MFU student
264,413,12,1205,11,2,1,1,3,3.11,3.07,3.3,3.02,3.19,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,MFU student
265,414,12,1205,29,1,0,0,3.253043206,3.8,3.87,3.66,3.62,3.75,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,MFU student
266,415,12,1205,11,1,0,0,3.08,3.05,3.04,1.9,2.58,3.45,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,MFU student
267,416,12,1205,52,1,0,0,3.253043206,2.52,3.05,2.36,1.94,2.86,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,MFU student
268,417,12,1205,11,1,1,1,3.73,3.73,3.01,4,3.62,3.72,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,MFU student
269,418,12,1205,11,2,0,0,3.26,3.2,3.5,1.8,2.67,3.1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,MFU student
270,420,12,1205,11,1,1,1,3.18,3.16,2.87,2.6,3.6,3.56,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,MFU student
271,421,12,1205,11,1,0,0,3.253043206,3.35,3.46,1.9,2.8,3.15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,MFU student
272,422,12,1205,11,2,0,0,2.75,2.73,2.62,1.33,1.42,2.96,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,MFU student
273,423,12,1205,11,1,1,1,2.52,2.6,2.77,2.03,2.23,3.28,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,MFU student
274,424,12,1205,11,1,1,1,3.29,3.35,3.95,2.7,2.97,3.83,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,MFU student
275,425,12,1205,11,2,0,0,2.52,2.58,2.2,1.6,1.8,3.22,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,MFU student
276,426,12,1205,11,2,0,0,2.76,2.86,3.32,1.5,2.6,2.85,1,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,MFU student
277,427,12,1205,11,1,1,1,3.29,3.22,2.81,2.3,3.57,3.52,1,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,0,MFU student
278,428,12,1205,11,2,0,0,3.08,3.09,3.32,2,2.29,3.07,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,MFU student
279,429,12,1205,11,2,0,0,2.91,2.91,2.38,2.41,2.94,3.35,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,MFU student
280,431,12,1205,11,1,0,0,3.17,3,3.27,2.25,2.5,2.68,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,MFU student
281,432,12,1205,11,1,1,1,2.82,2.71,3.1,1.7,1.94,3.1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,MFU student
282,433,12,1205,11,2,0,0,3,3.03,2.15,2.06,3.28,3.04,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,MFU student
283,435,12,1205,11,2,0,1,2.89,2.89,2.8,2.52,3.03,2.67,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,MFU student
284,436,12,1205,11,1,1,1,3.21,3.23,3.02,2.2,3.18,3.77,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,MFU student
285,437,12,1205,11,1,1,1,3.54,3.58,3.52,3.4,3.27,3.67,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,MFU student
286,438,12,1205,52,1,1,1,3.18,3.16,2.92,3,2.93,3.5,1,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,MFU student
287,440,12,1205,11,1,0,0,2.78,2.76,2.74,1.7,2.32,3.26,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,MFU student
288,446,12,1205,11,2,0,0,3.43,3.46,3.61,1.9,2.85,3.47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,MFU student
